9.999999963021947158e-01,6.805384228336712428e-05,-5.257646871411256591e-05,3.129981794210092653e-03
-6.805356801296334550e-05,9.999999976707402150e-01,5.218371340823571503e-06,8.393621202416509100e-04
5.257682372186851908e-05,-5.214793305237532804e-06,9.999999986042418243e-01,-3.388354316128724540e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999999948825701868e-01,8.835370638945627306e-05,-4.927963608117389148e-05,4.293196619097281244e-03
-8.835209158433923054e-05,9.999999955600367141e-01,3.276941742837615054e-05,-2.664287764086028382e-03
4.928253116186012830e-05,-3.276506330176065897e-05,9.999999982488415595e-01,-3.068841360004668541e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999999953011324827e-01,-3.103383776451628887e-06,-9.689222844152823319e-05,3.664016531041817265e-03
3.105441777539633025e-06,9.999999997696101817e-01,2.123996159480665081e-05,-1.955253666475629572e-03
9.689216250345302926e-05,-2.124026238817700542e-05,9.999999950803800663e-01,-8.154498229186421835e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999999894828239810e-01,1.050057899677528080e-04,-1.000406708880170807e-04,4.046050441817884182e-03
-1.050039740232701856e-04,9.999999943222417365e-01,1.815714163328652236e-05,-2.513257066850444962e-03
1.000425769250110893e-04,-1.814663677431747115e-05,9.999999948310911435e-01,-6.949909294878556460e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999999928564067275e-01,1.507542652391721924e-05,-1.185745247642873423e-04,3.347243151576657222e-03
-1.507350241928549940e-05,9.999999997547233122e-01,1.622784166213768565e-05,1.821572911064767934e-03
1.185747693768383958e-04,-1.622605421282668540e-05,9.999999928383696002e-01,-1.134621008295497255e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999999983638779844e-01,-1.372740805380360594e-05,-5.553199548663822528e-05,4.777223215470625430e-03
1.373124919916790754e-05,9.999999975134709063e-01,6.917016034162481444e-05,5.075946399346152084e-03
5.553104582154014615e-05,-6.917092275212253171e-05,9.999999960658433329e-01,-1.040936402394212470e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999959408206230416e-01,-2.706036700016502435e-03,8.920244701607234466e-04,2.607983890445516456e-02
2.706104165039992064e-03,9.999963357232689587e-01,-7.443307981496457106e-05,-4.904668670182261991e-02
-8.918197828905391478e-04,7.684668881176153767e-05,9.999995993759505097e-01,7.421215677967417552e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999032841649218017e-01,-1.357923094321572891e-02,3.004463878036541663e-03,1.081530327398247948e-01
1.357880193162197546e-02,9.999077905096354080e-01,1.631448461400017013e-04,-2.073176242133812630e-01
-3.006402219496459235e-03,-1.223320475393975017e-04,9.999954732800367951e-01,3.673984239176066036e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.995248966294062454e-01,-3.030171339387541588e-02,5.638012359880786167e-03,2.375989474552137604e-01
3.030108548655111381e-02,9.995407973151658743e-01,1.967762671053999331e-04,-4.703574798305033000e-01
-5.641386027516544568e-03,-2.584488354666583556e-05,9.999840869212521799e-01,8.314844120180304998e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
